Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Years_Established,NewTargetwithLOG
13.15,0,0.036672107,5,182.5976,1997,2,0,1,27,8.334530328383934
7.825,1,0.149986868,5,158.8288,2004,2,1,1,20,7.254290428520617
12.857645184135976,1,0.076790922,5,172.1106,1985,1,2,3,39,7.850360332156217
12.857645184135976,0,0.01055095,9,234.9958,1985,1,2,3,39,9.479371960359805
10.0,0,0.089333332,8,145.6102,2002,0,1,1,22,7.872677533871453
6.235,0,0.118674359,9,261.691,1997,2,0,1,27,8.05702646084791
16.7,1,0.054937907,15,64.2168,2007,0,1,1,17,7.4156787756481055
9.8,0,0.02316823,14,47.506,1998,0,2,0,26,5.228023649328037
12.857645184135976,0,0.12898088,0,250.4724,1985,2,0,0,39,5.528128241778375
7.435,0,0.122735471,15,205.2638,1987,0,2,1,37,8.166240302394238
20.85,0,0.097770004,15,222.8746,1999,1,0,1,25,8.18590569875093
17.7,0,0.01161096,5,95.041,2004,2,1,1,20,6.767192365915581
12.857645184135976,0,0.172641213,13,195.111,1985,1,2,3,39,8.576046268502937
17.85,0,0.065797601,5,147.805,2004,2,1,1,20,7.574283805824744
20.2,1,0.117599259,0,195.311,2002,0,1,1,22,8.113422746554823
13.3,0,0.080257683,4,232.63,2007,0,1,1,17,7.530608742322083
12.857645184135976,0,0.067520165,6,211.3586,1985,2,0,0,39,6.045283000596013
5.785,1,0.053930934,6,87.3856,1999,1,0,1,25,6.778621061739204
21.0,0,0.049505857,13,195.3478,2009,1,2,2,15,7.058316782558335
6.36,0,0.121225455,6,45.906,2007,0,1,1,17,7.019783118556092
5.78,1,0.074451126,13,264.5568,2009,1,2,2,15,8.752702087761215
19.85,0,0.044460448,4,88.7856,1987,0,2,1,37,7.040985326206696
12.857645184135976,1,0.014753811,6,231.7958,1985,1,2,3,39,8.589514485553803
5.26,1,0.041942549,0,165.4868,2009,1,2,2,15,7.737622911706409
14.15,0,0.037901581,15,126.3046,2004,2,1,1,20,7.868865100736797
12.857645184135976,0,0.208987123,0,106.0596,1985,2,0,0,39,5.373977561951117
12.857645184135976,1,0.245407386,0,92.812,1985,2,0,0,39,4.534876468768092
12.857645184135976,1,0.2004264,0,88.8514,1985,2,0,0,39,5.5821954630486506
12.15,1,0.071440118,10,182.295,1998,0,2,0,26,6.3086174324934685
12.85,1,0.152988295,6,253.7382,2007,0,1,1,17,7.727994828577433
18.25,0,0.088807455,5,197.3452,2004,2,1,1,20,7.915871143112728
7.935,0,0.017141985,4,50.035,1987,0,2,1,37,5.009334448363208
20.75,0,0.040421193,6,122.173,1998,0,2,0,26,5.912202159905222
12.857645184135976,0,0.047665717,8,42.177,1985,1,2,3,39,7.134917146040898
13.1,0,0.075695552,4,168.4158,1999,1,0,1,25,7.315911562626791
13.1,0,0.075056542,4,76.0354,1999,1,0,1,25,6.400063406550964
6.385,0,0.084179812,7,109.0596,2009,1,2,2,15,7.571202139287336
7.02,0,0.081328781,6,150.0734,2002,0,1,1,22,8.401603199281062
15.35,0,0.035143024,9,124.373,2004,2,1,1,20,7.646803215293328
7.285,0,0.031200065,9,174.7054,1999,1,0,1,25,8.748907016792662
9.3,0,0.11144608,1,64.6826,2002,0,1,1,22,7.001158368718387
17.0,1,0.026568875,3,142.047,1997,2,0,1,27,8.054914527644765
17.5,0,0.016767995,10,141.418,2002,0,1,1,22,7.579398906491515
13.0,0,0.099729888,9,46.306,2009,1,2,2,15,6.326635937996147
12.857645184135976,1,0.041180766,13,37.919,1985,1,2,3,39,6.6450896691146815
20.6,1,0.04792722,6,185.9556,2004,2,1,1,20,8.370635333026051
11.8,0,0.058827557,8,80.8618,1999,1,0,1,25,7.16161331399531
5.63,1,0.024520854,10,102.8306,1987,0,2,1,37,7.593918830673536
13.0,1,0.070444232,13,63.4484,2002,0,1,1,22,6.950790247069141
14.6,0,0.059732844,11,241.2538,2009,1,2,2,15,8.573154457849984
5.405,1,0.053839714,3,198.6742,2009,1,2,2,15,7.778584269337474
9.8,1,0.14118383,0,50.5008,2009,1,2,2,15,5.533405298879219
10.0,1,0.037764307,13,127.2994,1997,2,0,1,27,6.465362147497773
8.6,1,0.040197932,3,190.153,2004,2,1,1,20,8.01831194866722
17.25,0,0.113497001,9,253.4724,2004,2,1,1,20,6.626740530446485
10.3,1,0.02494708,0,172.3422,2002,0,1,1,22,8.646569669324805
15.2,0,0.012141036,8,48.7034,2002,0,1,1,22,6.5227508169224375
16.7,0,0.070297175,4,216.385,2002,0,1,1,22,8.21027257254474
6.895,0,0.022441883,10,143.8812,1987,0,2,1,37,7.903649040347079
9.395,1,0.109096371,14,44.6112,1997,2,0,1,27,6.23702377930646
18.5,0,0.03391645,11,130.9284,1987,0,2,1,37,7.446450434314859
6.8,0,0.03749705,0,49.9034,1997,2,0,1,27,5.2699878484270695
17.0,0,0.120060274,5,246.5434,2007,0,1,1,17,8.405184223698768
20.7,0,0.039245805,9,151.4366,1997,2,0,1,27,7.320769156634236
5.825,0,0.153127523,9,162.4894,1998,0,2,0,26,5.779442670059281
15.0,0,0.066132,13,47.2744,2004,2,1,1,20,6.520791952437104
10.895,1,0.03263762,5,147.7102,2007,0,1,1,17,7.547255133436825
12.857645184135976,0,0.024766802,9,151.0392,1985,1,2,3,39,8.095922551372142
19.1,0,0.067400032,9,41.9796,1999,1,0,1,25,6.66480741037032
8.05,1,0.078400465,6,259.0646,1997,2,0,1,27,8.384872083244785
6.71,1,0.029727657,0,66.6142,2007,0,1,1,17,7.021567240349594
12.857645184135976,0,0.110681931,1,63.2826,1985,1,2,3,39,6.940533746901951
17.35,1,0.146299902,12,150.405,1997,2,0,1,27,8.26743098638469
5.465,1,0.066132,0,129.1626,1997,2,0,1,27,8.20864228507198
12.857645184135976,0,0.066132,8,152.0708,1985,1,2,3,39,7.652826375046332
5.035,1,0.079844043,1,226.3036,1987,0,2,1,37,8.318416541117557
12.857645184135976,1,0.06173052,6,159.1578,1985,2,0,0,39,5.0780309796494425
16.35,0,0.013355306,11,105.528,1987,0,2,1,37,7.612846840559055
16.2,0,0.063385859,3,98.17,2007,0,1,1,17,7.899706206259372
12.857645184135976,1,0.115032648,6,58.0246,1985,1,2,3,39,7.670060077457595
6.76,1,0.028958563,6,78.396,1987,0,2,1,37,7.47176824229915
6.13,0,0.02848169,9,110.4912,2007,0,1,1,17,7.178007123770986
8.85,0,0.026814124,9,103.7964,1998,0,2,0,26,5.3489762597457
12.857645184135976,1,0.054114924,3,58.4904,1985,1,2,3,39,6.960942618533158
12.857645184135976,0,0.026916794,11,50.9666,1985,1,2,3,39,6.57609679762773
12.857645184135976,0,0.059956876,15,165.4526,1985,1,2,3,39,8.568358285586491
7.825,1,0.251094747,5,156.6288,1998,0,2,0,26,6.443360212304288
10.195,0,0.042113173,13,42.5428,2009,1,2,2,15,6.778621061739204
12.15,0,0.066132,9,117.615,1987,0,2,1,37,7.3229693775438385
9.695,0,0.130261652,6,185.2898,2002,0,1,1,22,8.121960473388699
18.25,0,0.015341139,13,200.0084,2009,1,2,2,15,7.592912625658237
8.3,1,0.030151351,0,98.7384,1997,2,0,1,27,6.199884232357003
12.857645184135976,0,0.032381325,10,166.1842,1985,1,2,3,39,8.607194504089975
6.865,0,0.057062186,13,212.0218,2009,1,2,2,15,7.762570442087174
5.78,1,0.074149074,13,262.2568,1997,2,0,1,27,8.57038053096726
8.75,1,0.074778547,6,186.3556,2002,0,1,1,22,8.179580096263342
12.857645184135976,0,0.091924311,9,189.753,1985,2,0,0,39,5.245723226427438
21.25,0,0.155694794,13,177.637,2002,0,1,1,22,8.006177216201225
19.25,0,0.108010006,9,33.3558,2004,2,1,1,20,6.5695821166065365
8.52,0,0.02705936,14,153.3682,1997,2,0,1,27,6.818715518941082
6.985,1,0.137926458,10,184.7608,2009,1,2,2,15,8.304677365234253
10.8,0,0.029107004,13,240.5222,2007,0,1,1,17,8.420995413813507
9.035,1,0.173821519,10,151.4708,2002,0,1,1,22,7.786357767670855
6.59,0,0.105577348,6,85.6908,2004,2,1,1,20,7.565010169039415
7.365,0,0.042560252,6,226.172,1997,2,0,1,27,8.061236993384254
12.857645184135976,0,0.066132,5,98.241,1985,2,0,0,39,5.668580077247472
10.0,1,0.037918142,13,129.6994,2009,1,2,2,15,7.253819507862044
12.857645184135976,1,0.030693309,3,228.0352,1985,1,2,3,39,9.240538193302504
5.11,0,0.066132,9,164.721,2009,1,2,2,15,8.18553471006183
5.925,1,0.09644909,4,43.8086,2004,2,1,1,20,5.743836814605067
16.2,0,0.08425957,9,192.3162,1998,0,2,0,26,6.64595509539111
15.6,0,0.195688803,5,77.367,1998,0,2,0,26,5.031313355081982
12.857645184135976,0,0.066132,8,125.173,1985,1,2,3,39,8.180885701223586
16.2,1,0.128397995,5,178.337,2004,2,1,1,20,7.252405413824846
13.65,1,0.184167712,3,213.7902,1997,2,0,1,27,7.150184618171688
18.2,0,0.012597384,13,141.218,1987,0,2,1,37,7.984864014599679
18.75,0,0.052917345,13,190.6504,2002,0,1,1,22,7.202104675350046
6.615,1,0.091971856,3,251.6408,1997,2,0,1,27,8.700877019896627
17.35,0,0.014679558,5,73.6038,1987,0,2,1,37,6.605349340465168
14.85,1,0.009979271,13,155.763,2009,1,2,2,15,8.048551833856937
20.5,0,0.141674844,15,90.7172,1987,0,2,1,37,7.381445604005863
6.765,1,0.087260103,5,105.0306,1997,2,0,1,27,7.645212125061087
14.3,0,0.12780038,5,83.6224,2002,0,1,1,22,6.7478494030724505
11.5,1,0.125857678,5,100.5358,2002,0,1,1,22,7.655036320697135
8.5,0,0.097803261,3,50.5324,1987,0,2,1,37,6.783156216904596
13.65,1,0.078909166,4,186.724,1999,1,0,1,25,8.406077479675982
9.285,1,0.049559042,5,246.4144,2007,0,1,1,17,7.110754896761819
8.365,1,0.039906377,6,191.3188,1999,1,0,1,25,7.446450434314859
7.855,1,0.073858923,4,218.6482,1987,0,2,1,37,8.222505140980376
8.1,1,0.134532392,3,39.448,1999,1,0,1,25,6.778621061739204
18.35,0,0.015301418,7,105.2938,2004,2,1,1,20,7.619077390309691
14.0,1,0.135775701,5,54.564,1997,2,0,1,27,7.376458062494825
19.35,1,0.062528426,0,166.9184,1997,2,0,1,27,8.102395065877761
13.65,1,0.072851756,5,197.1426,1987,0,2,1,37,8.282698458515478
16.7,1,0.199955274,6,182.3976,1998,0,2,0,26,6.585330473574675
18.85,0,0.168531813,9,192.5136,2007,0,1,1,17,7.978038049529279
5.26,1,0.041837331,0,161.8868,1999,1,0,1,25,8.532552786576296
9.31,0,0.038169783,5,64.551,2007,0,1,1,17,7.3659867626275295
9.195,0,0.115353642,5,58.9246,2009,1,2,2,15,6.831730887053152
8.68,0,0.008828341,5,99.9384,1987,0,2,1,37,6.536356468978216
12.857645184135976,0,0.03292824,10,173.1738,1985,1,2,3,39,8.895424071764849
15.5,0,0.032845997,0,106.7938,1987,0,2,1,37,8.075835792805405
12.857645184135976,1,0.105812357,6,175.0396,1985,1,2,3,39,8.297072765849034
16.35,0,0.0680243,6,196.4426,1987,0,2,1,37,7.5895512779555325
12.15,0,0.062640143,15,36.6532,2007,0,1,1,17,5.528128241778375
12.857645184135976,0,0.142589751,9,35.919,1985,1,2,3,39,6.37315595363104
5.26,1,0.042008667,0,162.6868,2007,0,1,1,17,8.2340597980203
11.0,0,0.105816753,1,126.0046,2004,2,1,1,20,6.770252812068687
12.857645184135976,1,0.064577332,10,230.5352,1985,2,0,0,39,6.532487992200296
5.785,1,0.054066567,6,87.0856,2009,1,2,2,15,7.24862469098494
9.8,0,0.024378706,8,114.5492,2004,2,1,1,20,7.150184618171688
7.68,0,0.071301323,6,190.8162,2007,0,1,1,17,7.898718063886478
6.655,0,0.016993225,6,211.0586,2002,0,1,1,22,6.738430181155959
11.1,1,0.036083537,5,175.4712,1999,1,0,1,25,8.002396493361319
20.6,1,0.048010812,6,187.7556,1999,1,0,1,25,8.007729839336683
5.73,0,0.045334098,14,87.0882,1987,0,2,1,37,7.497568888243882
10.3,0,0.027310252,6,101.0042,2004,2,1,1,20,7.162129709565783
9.5,0,0.066132,7,190.9872,2002,0,1,1,22,8.014797006559775
12.857645184135976,0,0.127234249,9,158.392,1985,2,0,0,39,5.073872969500779
5.86,1,0.150853308,10,156.0314,1997,2,0,1,27,7.609221857186025
12.857645184135976,0,0.095919472,1,162.6552,1985,1,2,3,39,8.645750332941404
16.0,1,0.099832728,5,87.4856,2007,0,1,1,17,5.574648257413268
16.35,0,0.054463442,10,163.8842,1998,0,2,0,26,5.110686942623495
11.3,0,0.04767798,9,181.466,1987,0,2,1,37,8.236178442880584
15.2,0,0.113125627,14,38.6848,2002,0,1,1,22,7.052572941379083
15.1,1,0.096644015,10,131.9942,2007,0,1,1,17,8.02203308681243
13.15,1,0.165221717,6,172.0764,1987,0,2,1,37,8.404290169101888
14.85,1,0.053837561,0,120.8072,1997,2,0,1,27,8.363517865257187
7.285,0,0.049922304,4,156.9288,1987,0,2,1,37,7.359650944178443
18.25,0,0.015302653,13,198.0084,1999,1,0,1,25,6.676621893784082
20.1,0,0.074627201,4,110.3228,1997,2,0,1,27,7.477810556755112
15.35,1,0.113195815,6,190.8504,2004,2,1,1,20,8.200633505461173
12.857645184135976,1,0.02624324,0,143.8128,1985,1,2,3,39,8.402499658328098
20.85,1,0.062350672,0,86.9514,2002,0,1,1,22,7.256171896620322
10.3,0,0.066132,8,154.663,1987,0,2,1,37,7.943191318199111
12.3,1,0.106238768,6,176.1396,1987,0,2,1,37,8.206100987643307
12.857645184135976,1,0.107714834,4,97.8752,1985,1,2,3,39,7.654089799093104
17.75,0,0.073709686,12,35.1216,2009,1,2,2,15,6.029384414528216
7.6,1,0.142292265,15,171.3448,1987,0,2,1,37,8.082850469804791
8.42,0,0.112177581,8,65.9168,1987,0,2,1,37,6.865632438728833
12.857645184135976,0,0.053764023,12,195.7768,1985,1,2,3,39,8.173965258379013
17.7,0,0.087986599,4,181.4292,2002,0,1,1,22,7.978950874786639
5.615,0,0.12566436,8,123.473,1987,0,2,1,37,7.116174964231158
12.15,0,0.021811987,1,163.6184,2009,1,2,2,15,7.745720121939028
11.5,1,0.062885197,13,106.7254,1998,0,2,0,26,6.2964221593996506
7.75,1,0.082861686,5,32.6558,1987,0,2,1,37,6.520791952437104
17.75,0,0.014602837,6,158.6262,1999,1,0,1,25,8.247751428438244
13.35,1,0.014626901,3,207.7638,1997,2,0,1,27,8.166240302394238
11.65,1,0.018275816,10,110.8544,1998,0,2,0,26,4.717198025562047
9.6,1,0.022278477,1,102.499,1997,2,0,1,27,7.344709364180244
9.065,0,0.115799592,5,95.3094,2009,1,2,2,15,7.446450434314859
19.2,1,0.142189843,3,153.8314,1998,0,2,0,26,5.044272499724488
17.35,0,0.056005781,0,99.2016,1999,1,0,1,25,7.325164768107274
12.857645184135976,0,0.047551568,3,249.1092,1985,1,2,3,39,9.0139974050398
15.85,0,0.057313443,13,53.3956,1997,2,0,1,27,7.218829118291241
17.75,1,0.157470693,4,239.1538,2009,1,2,2,15,8.372483762387834
6.575,1,0.075625152,1,145.7444,1999,1,0,1,25,8.068771562306193
20.1,1,0.054565932,5,152.2366,2002,0,1,1,22,7.790772785879971
10.1,0,0.024159767,3,114.715,2004,2,1,1,20,6.703930169137615
20.0,0,0.136124989,11,38.319,1998,0,2,0,26,4.986861592511149
7.075,0,0.022602061,5,98.1068,1999,1,0,1,25,7.284890868969334
12.857645184135976,1,0.123111453,13,36.9874,1985,1,2,3,39,5.96142123250928
16.1,0,0.034278413,6,255.2356,1987,0,2,1,37,8.834491520769692
12.857645184135976,1,0.078943221,0,152.7366,1985,1,2,3,39,7.503090713428191
15.15,1,0.066279832,5,147.876,1999,1,0,1,25,8.420848796996296
5.98,0,0.075711199,7,55.6614,2002,0,1,1,22,5.8038341231834405
11.6,0,0.037734334,8,98.1042,2009,1,2,2,15,7.893017218108576
10.5,0,0.041387618,6,40.1164,2004,2,1,1,20,6.744719510063523
7.63,0,0.061159246,14,92.5436,1999,1,0,1,25,7.382274447816264
19.6,0,0.056744064,14,55.6614,1998,0,2,0,26,5.110686942623495
17.0,0,0.211306673,9,125.1362,1998,0,2,0,26,5.528128241778375
12.857645184135976,0,0.066132,6,258.3988,1985,2,0,0,39,5.549071415623619
7.68,0,0.152429537,8,85.5224,1987,0,2,1,37,7.153314511180615
15.85,0,0.108206497,14,58.3904,2007,0,1,1,17,6.15001240231683
8.615,0,0.116722514,6,95.4436,2009,1,2,2,15,6.340820572988103
14.0,1,0.060376776,5,154.5656,1987,0,2,1,37,7.812560140064878
5.98,0,0.075495088,7,55.3614,1987,0,2,1,37,6.209299231291605
19.5,1,0.027458099,3,158.792,2009,1,2,2,15,7.84646169174056
6.92,0,0.038446805,4,63.5852,2004,2,1,1,20,6.621435478216792
18.0,0,0.124959013,5,116.5124,2009,1,2,2,15,5.873629885118982
10.1,0,0.054585372,8,196.5084,1987,0,2,1,37,6.388939821332301
12.857645184135976,1,0.005935001,13,98.8358,1985,1,2,3,39,7.606246156527702
19.75,0,0.033883448,13,213.2902,2004,2,1,1,20,8.354157422497623
12.857645184135976,0,0.102371638,9,221.2456,1985,2,0,0,39,6.496981303743386
7.075,0,0.097660814,4,141.8128,1998,0,2,0,26,4.968512453842952
12.1,0,0.015521768,9,165.8526,2007,0,1,1,17,8.047061361953205
6.13,0,0.066132,4,60.1536,1987,0,2,1,37,7.005394381103993
19.0,0,0.067447572,13,132.9626,1997,2,0,1,27,7.584487975998986
10.5,1,0.026520107,0,144.8128,2007,0,1,1,17,7.676562654945163
6.865,0,0.056919038,13,212.8218,1999,1,0,1,25,8.660512035293133
16.7,1,0.119462225,6,182.7976,1997,2,0,1,27,7.5016212054488305
15.0,0,0.049279392,14,65.7168,2009,1,2,2,15,6.354806814962843
9.195,0,0.101500374,0,45.2744,2002,0,1,1,22,6.520791952437104
12.857645184135976,1,0.021002171,3,185.1924,1985,2,0,0,39,6.319467448517535
6.78,1,0.08573655,6,229.5694,1987,0,2,1,37,8.139014694426937
20.7,0,0.071699984,4,177.6028,1998,0,2,0,26,6.275342643608596
12.5,1,0.073721115,3,85.6198,2004,2,1,1,20,6.414341518415252
5.655,0,0.085622362,6,167.25,2009,1,2,2,15,7.753752293636293
5.82,0,0.081096613,9,170.379,2007,0,1,1,17,6.926257060545269
10.3,0,0.195721125,8,156.463,1998,0,2,0,26,5.745966740862892
10.5,1,0.093909644,13,213.7244,1999,1,0,1,25,8.299724408105405
15.5,0,0.103442268,13,144.847,1997,2,0,1,27,7.797085418342666
6.055,0,0.066132,6,162.3578,2004,2,1,1,20,7.380616072643488
7.5,0,0.050829881,3,122.7072,1999,1,0,1,25,7.293076453555773
15.35,0,0.013840784,5,65.2168,2002,0,1,1,22,6.865632438728833
16.5,1,0.094246644,0,98.9068,2009,1,2,2,15,7.467212425763289
12.857645184135976,1,0.170246782,6,141.5838,1985,1,2,3,39,8.080586395564003
8.355,0,0.187523164,3,146.2418,2004,2,1,1,20,8.392594129338695
17.35,1,0.146895866,12,149.605,2009,1,2,2,15,8.228210273231408
9.105,0,0.064410783,9,33.39,1998,0,2,0,26,3.5052570515869337
18.25,0,0.076089711,13,212.9218,1999,1,0,1,25,8.255046927184969
11.6,0,0.017845372,3,179.0686,2007,0,1,1,17,8.646218607358763
15.85,0,0.107597879,14,58.7904,1997,2,0,1,27,6.37315595363104
19.5,1,0.030819397,3,86.054,2009,1,2,2,15,7.756605362618699
9.6,1,0.066132,13,191.0872,2007,0,1,1,17,8.377702500249143
10.1,1,0.053887301,6,225.6088,2007,0,1,1,17,8.354784185288432
6.63,1,0.01098386,13,55.4588,2009,1,2,2,15,5.839340811640351
19.7,0,0.064909488,3,88.5198,2004,2,1,1,20,7.176481570462149
16.6,0,0.027556247,9,176.6344,1987,0,2,1,37,7.582116299468015
12.6,0,0.048857925,1,61.0194,1999,1,0,1,25,6.959046883368259
12.857645184135976,0,0.138777108,5,147.5392,1985,1,2,3,39,8.560228159503241
15.35,1,0.113678422,6,189.7504,2009,1,2,2,15,7.82114388375627
13.15,0,0.092589917,9,159.5604,1987,0,2,1,37,7.550411369618263
8.18,1,0.082333019,5,58.1588,1987,0,2,1,37,5.839340811640351
12.857645184135976,0,0.128478462,8,117.944,1985,2,0,0,39,5.479338077608944
8.01,0,0.070189131,7,37.9532,1987,0,2,1,37,6.717712308652212
12.65,1,0.076474728,5,191.8846,2007,0,1,1,17,7.044475731146464
18.25,0,0.088750333,5,196.5452,1987,0,2,1,37,7.761720463285469
21.1,1,0.020718655,2,130.4994,1997,2,0,1,27,7.6891375791198895
15.2,0,0.012184999,8,50.3034,2007,0,1,1,17,4.982305775975289
14.8,0,0.081372267,10,191.4846,2009,1,2,2,15,8.02530498415819
17.6,0,0.041700756,14,164.8526,2002,0,1,1,22,7.741679712402023
7.895,1,0.094952408,2,101.1332,2009,1,2,2,15,7.1951360060339535
7.105,0,0.044991294,9,59.2562,2009,1,2,2,15,6.479765688689298
18.2,0,0.08982696,6,197.111,1987,0,2,1,37,6.378821691166717
8.06,0,0.021497594,2,230.3326,2007,0,1,1,17,7.234318295333701
20.5,0,0.036287517,6,121.2756,2009,1,2,2,15,7.687612491131747
6.42,0,0.053426165,4,178.7002,1987,0,2,1,37,8.406821250628827
12.85,0,0.022696131,6,179.9318,2009,1,2,2,15,7.903403068140698
13.35,0,0.032230526,10,61.4194,1999,1,0,1,25,6.610740189100044
11.3,0,0.066952965,9,192.0478,2009,1,2,2,15,8.039146035570061
19.5,1,0.077292302,14,235.3958,1999,1,0,1,25,8.749857135628982
20.2,0,0.064351908,13,259.4646,2004,2,1,1,20,7.631100280868405
16.5,1,0.160624116,13,143.8128,2007,0,1,1,17,7.858884211739117
5.88,0,0.003589104,7,155.5998,1987,0,2,1,37,7.433547029478952
13.5,0,0.066132,6,179.9976,1987,0,2,1,37,8.494872978459114
12.6,0,0.064110725,8,122.3414,1997,2,0,1,27,5.495867379560154
16.35,0,0.020544065,6,49.9324,2004,2,1,1,20,5.55938078528248
8.88,0,0.098822387,9,209.627,2002,0,1,1,22,7.54303126232064
7.075,0,0.058437653,4,143.0128,1999,1,0,1,25,7.047953995522788
18.6,0,0.012643035,9,119.8414,1987,0,2,1,37,5.901332487668318
12.857645184135976,0,0.079261744,13,81.825,1985,2,0,0,39,4.421547783461088
12.857645184135976,0,0.122896411,6,111.1912,1985,2,0,0,39,5.386247654542931
12.857645184135976,0,0.050692386,9,125.6678,1985,1,2,3,39,8.483093633931803
16.75,0,0.060668416,4,172.4106,2002,0,1,1,22,7.975523475110223
15.85,0,0.107765165,14,59.5904,1999,1,0,1,25,6.5554775104249945
7.42,1,0.021617397,12,185.0582,2002,0,1,1,22,8.556650338155357
6.135,0,0.079293753,14,111.286,2009,1,2,2,15,7.72476475676304
12.3,0,0.009425158,0,74.838,1999,1,0,1,25,7.338236849674627
7.1,0,0.110234793,6,171.708,2002,0,1,1,22,8.04428743507048
12.857645184135976,0,0.053939315,13,52.1008,1985,2,0,0,39,3.923967386445119
8.195,0,0.031403441,0,93.8462,1997,2,0,1,27,6.473618128344793
17.85,0,0.066132,5,148.005,2009,1,2,2,15,6.801093917591262
7.55,0,0.027164679,3,152.334,2004,2,1,1,20,7.864526699138199
12.857645184135976,1,0.093463546,5,189.1214,1985,1,2,3,39,7.723587593590025
9.6,1,0.014270394,13,187.3872,2009,1,2,2,15,7.881265613935252
16.35,0,0.03272295,10,165.7842,2007,0,1,1,17,7.508582215421866
17.5,0,0.066132,13,253.0356,2004,2,1,1,20,8.429026412661527
18.25,0,0.075620262,13,123.8046,2007,0,1,1,17,8.156547173188578
6.59,0,0.066132,9,119.1098,2007,0,1,1,17,6.871172619104449
18.25,0,0.044250304,7,174.708,1997,2,0,1,27,7.792973006789574
9.6,0,0.066132,9,164.2184,2002,0,1,1,22,7.59156944211177
6.28,0,0.027699863,14,87.9198,2004,2,1,1,20,7.107488698975198
17.85,0,0.01806055,8,97.0094,2002,0,1,1,22,7.647121129777011
14.8,1,0.073468631,1,110.857,1998,0,2,0,26,5.797791808727478
12.857645184135976,1,0.044063785,3,147.2418,1985,2,0,0,39,5.684543928236486
12.857645184135976,1,0.01268995,13,56.4588,1985,1,2,3,39,6.880794686468511
6.235,0,0.119157788,9,263.791,2009,1,2,2,15,7.651561352739745
12.857645184135976,0,0.066132,6,55.7298,1985,1,2,3,39,7.938926919412654
15.5,0,0.053327763,14,44.477,1987,0,2,1,37,6.763353589608416
17.7,0,0.050929429,9,129.1678,2004,2,1,1,20,7.484564803820676
12.857645184135976,0,0.0350152,13,182.0318,1985,1,2,3,39,8.691860428504969
12.35,0,0.026676216,3,57.0246,2004,2,1,1,20,7.460339546475526
7.285,0,0.031327839,9,174.6054,2007,0,1,1,17,7.998601422392768
5.0,0,0.044004675,14,188.853,1997,2,0,1,27,8.613019056413911
12.857645184135976,0,0.065652494,0,48.9034,1985,2,0,0,39,3.8836934873071782
21.1,1,0.020750867,2,128.7994,1999,1,0,1,25,7.563974436165883
12.857645184135976,0,0.069968018,11,83.9908,1985,2,0,0,39,5.122663133670211
12.857645184135976,0,0.053031857,3,149.1734,1985,1,2,3,39,8.401603199281062
12.857645184135976,0,0.066132,8,164.5526,1985,1,2,3,39,7.741679712402023
12.857645184135976,0,0.175362333,0,158.9604,1985,1,2,3,39,8.397709230005466
8.975,1,0.009051307,3,103.099,1987,0,2,1,37,5.735271451746144
8.785,0,0.066132,6,120.5414,1987,0,2,1,37,7.367669556461745
12.857645184135976,1,0.135375727,6,256.133,1985,2,0,0,39,5.546477380446572
13.0,1,0.030211742,3,59.322,2009,1,2,2,15,6.290268293825272
9.6,0,0.029638267,9,42.6086,2004,2,1,1,20,4.896538954217864
14.85,1,0.019511288,4,262.591,1997,2,0,1,27,8.51655879022635
15.1,1,0.096491904,10,134.4942,2009,1,2,2,15,7.525596200498539
13.35,0,0.139735226,5,147.5392,2002,0,1,1,22,8.26297663603531
17.5,0,0.028009382,10,141.718,1998,0,2,0,26,6.038953865544366
5.655,0,0.175047104,14,146.9102,2004,2,1,1,20,7.547255133436825
